date,year,month,day,weekday,weekday_cn
2018-12-07,2018,12,7,Friday,周五
2018-12-10,2018,12,10,Monday,周一
2018-12-11,2018,12,11,Tuesday,周二
2018-12-12,2018,12,12,Wednesday,周三
2018-12-13,2018,12,13,Thursday,周四
2018-12-14,2018,12,14,Friday,周五
2018-12-17,2018,12,17,Monday,周一
2018-12-18,2018,12,18,Tuesday,周二
2018-12-19,2018,12,19,Wednesday,周三
2018-12-20,2018,12,20,Thursday,周四
2018-12-21,2018,12,21,Friday,周五
2018-12-24,2018,12,24,Monday,周一
2018-12-25,2018,12,25,Tuesday,周二
2018-12-26,2018,12,26,Wednesday,周三
2018-12-27,2018,12,27,Thursday,周四
2018-12-28,2018,12,28,Friday,周五
2018-12-29,2018,12,29,Saturday,周六
2019-01-02,2019,1,2,Wednesday,周三
2019-01-03,2019,1,3,Thursday,周四
2019-01-04,2019,1,4,Friday,周五
2019-01-07,2019,1,7,Monday,周一
2019-01-08,2019,1,8,Tuesday,周二
2019-01-09,2019,1,9,Wednesday,周三
2019-01-10,2019,1,10,Thursday,周四
2019-01-11,2019,1,11,Friday,周五
2019-01-14,2019,1,14,Monday,周一
2019-01-15,2019,1,15,Tuesday,周二
2019-01-16,2019,1,16,Wednesday,周三
2019-01-17,2019,1,17,Thursday,周四
2019-01-18,2019,1,18,Friday,周五
2019-01-21,2019,1,21,Monday,周一
2019-01-22,2019,1,22,Tuesday,周二
2019-01-23,2019,1,23,Wednesday,周三
2019-01-24,2019,1,24,Thursday,周四
2019-01-25,2019,1,25,Friday,周五
2019-01-28,2019,1,28,Monday,周一
2019-01-29,2019,1,29,Tuesday,周二
2019-01-30,2019,1,30,Wednesday,周三
2019-01-31,2019,1,31,Thursday,周四
2019-02-01,2019,2,1,Friday,周五
2019-02-02,2019,2,2,Saturday,周六
2019-02-03,2019,2,3,Sunday,周日
2019-02-11,2019,2,11,Monday,周一
2019-02-12,2019,2,12,Tuesday,周二
2019-02-13,2019,2,13,Wednesday,周三
2019-02-14,2019,2,14,Thursday,周四
2019-02-15,2019,2,15,Friday,周五
2019-02-18,2019,2,18,Monday,周一
2019-02-19,2019,2,19,Tuesday,周二
2019-02-20,2019,2,20,Wednesday,周三
2019-02-21,2019,2,21,Thursday,周四
2019-02-22,2019,2,22,Friday,周五
2019-02-25,2019,2,25,Monday,周一
2019-02-26,2019,2,26,Tuesday,周二
2019-02-27,2019,2,27,Wednesday,周三
2019-02-28,2019,2,28,Thursday,周四
2019-03-01,2019,3,1,Friday,周五
2019-03-04,2019,3,4,Monday,周一
2019-03-05,2019,3,5,Tuesday,周二
2019-03-06,2019,3,6,Wednesday,周三
2019-03-07,2019,3,7,Thursday,周四
2019-03-08,2019,3,8,Friday,周五
2019-03-11,2019,3,11,Monday,周一
2019-03-12,2019,3,12,Tuesday,周二
2019-03-13,2019,3,13,Wednesday,周三
2019-03-14,2019,3,14,Thursday,周四
2019-03-15,2019,3,15,Friday,周五
2019-03-18,2019,3,18,Monday,周一
2019-03-19,2019,3,19,Tuesday,周二
2019-03-20,2019,3,20,Wednesday,周三
2019-03-21,2019,3,21,Thursday,周四
2019-03-22,2019,3,22,Friday,周五
2019-03-25,2019,3,25,Monday,周一
2019-03-26,2019,3,26,Tuesday,周二
2019-03-27,2019,3,27,Wednesday,周三
2019-03-28,2019,3,28,Thursday,周四
2019-03-29,2019,3,29,Friday,周五
2019-04-01,2019,4,1,Monday,周一
2019-04-02,2019,4,2,Tuesday,周二
2019-04-03,2019,4,3,Wednesday,周三
2019-04-04,2019,4,4,Thursday,周四
2019-04-08,2019,4,8,Monday,周一
2019-04-09,2019,4,9,Tuesday,周二
2019-04-10,2019,4,10,Wednesday,周三
2019-04-11,2019,4,11,Thursday,周四
2019-04-12,2019,4,12,Friday,周五
2019-04-15,2019,4,15,Monday,周一
2019-04-16,2019,4,16,Tuesday,周二
2019-04-17,2019,4,17,Wednesday,周三
2019-04-18,2019,4,18,Thursday,周四
2019-04-19,2019,4,19,Friday,周五
2019-04-22,2019,4,22,Monday,周一
2019-04-23,2019,4,23,Tuesday,周二
2019-04-24,2019,4,24,Wednesday,周三
2019-04-25,2019,4,25,Thursday,周四
2019-04-26,2019,4,26,Friday,周五
2019-04-29,2019,4,29,Monday,周一
2019-04-30,2019,4,30,Tuesday,周二
2019-05-02,2019,5,2,Thursday,周四
2019-05-03,2019,5,3,Friday,周五
2019-05-06,2019,5,6,Monday,周一
2019-05-07,2019,5,7,Tuesday,周二
2019-05-08,2019,5,8,Wednesday,周三
2019-05-09,2019,5,9,Thursday,周四
2019-05-10,2019,5,10,Friday,周五
2019-05-13,2019,5,13,Monday,周一
2019-05-14,2019,5,14,Tuesday,周二
2019-05-15,2019,5,15,Wednesday,周三
2019-05-16,2019,5,16,Thursday,周四
2019-05-17,2019,5,17,Friday,周五
2019-05-20,2019,5,20,Monday,周一
2019-05-21,2019,5,21,Tuesday,周二
2019-05-22,2019,5,22,Wednesday,周三
2019-05-23,2019,5,23,Thursday,周四
2019-05-24,2019,5,24,Friday,周五
2019-05-27,2019,5,27,Monday,周一
2019-05-28,2019,5,28,Tuesday,周二
2019-05-29,2019,5,29,Wednesday,周三
2019-05-30,2019,5,30,Thursday,周四
2019-05-31,2019,5,31,Friday,周五
2019-06-03,2019,6,3,Monday,周一
2019-06-04,2019,6,4,Tuesday,周二
2019-06-05,2019,6,5,Wednesday,周三
2019-06-06,2019,6,6,Thursday,周四
2019-06-10,2019,6,10,Monday,周一
2019-06-11,2019,6,11,Tuesday,周二
2019-06-12,2019,6,12,Wednesday,周三
2019-06-13,2019,6,13,Thursday,周四
2019-06-14,2019,6,14,Friday,周五
2019-06-17,2019,6,17,Monday,周一
2019-06-18,2019,6,18,Tuesday,周二
2019-06-19,2019,6,19,Wednesday,周三
2019-06-20,2019,6,20,Thursday,周四
2019-06-21,2019,6,21,Friday,周五
2019-06-24,2019,6,24,Monday,周一
2019-06-25,2019,6,25,Tuesday,周二
2019-06-26,2019,6,26,Wednesday,周三
2019-06-27,2019,6,27,Thursday,周四
2019-06-28,2019,6,28,Friday,周五
2019-07-01,2019,7,1,Monday,周一
2019-07-02,2019,7,2,Tuesday,周二
2019-07-03,2019,7,3,Wednesday,周三
2019-07-04,2019,7,4,Thursday,周四
2019-07-05,2019,7,5,Friday,周五
2019-07-08,2019,7,8,Monday,周一
2019-07-09,2019,7,9,Tuesday,周二
2019-07-10,2019,7,10,Wednesday,周三
2019-07-11,2019,7,11,Thursday,周四
2019-07-12,2019,7,12,Friday,周五
2019-07-15,2019,7,15,Monday,周一
2019-07-16,2019,7,16,Tuesday,周二
2019-07-17,2019,7,17,Wednesday,周三
2019-07-18,2019,7,18,Thursday,周四
2019-07-19,2019,7,19,Friday,周五
2019-07-22,2019,7,22,Monday,周一
2019-07-23,2019,7,23,Tuesday,周二
2019-07-24,2019,7,24,Wednesday,周三
2019-07-25,2019,7,25,Thursday,周四
2019-07-26,2019,7,26,Friday,周五
2019-07-29,2019,7,29,Monday,周一
2019-07-30,2019,7,30,Tuesday,周二
2019-07-31,2019,7,31,Wednesday,周三
2019-08-01,2019,8,1,Thursday,周四
2019-08-02,2019,8,2,Friday,周五
2019-08-05,2019,8,5,Monday,周一
2019-08-06,2019,8,6,Tuesday,周二
2019-08-07,2019,8,7,Wednesday,周三
2019-08-08,2019,8,8,Thursday,周四
2019-08-09,2019,8,9,Friday,周五
2019-08-12,2019,8,12,Monday,周一
2019-08-13,2019,8,13,Tuesday,周二
2019-08-14,2019,8,14,Wednesday,周三
2019-08-15,2019,8,15,Thursday,周四
2019-08-16,2019,8,16,Friday,周五
2019-08-19,2019,8,19,Monday,周一
2019-08-20,2019,8,20,Tuesday,周二
2019-08-21,2019,8,21,Wednesday,周三
2019-08-22,2019,8,22,Thursday,周四
2019-08-23,2019,8,23,Friday,周五
2019-08-26,2019,8,26,Monday,周一
2019-08-27,2019,8,27,Tuesday,周二
2019-08-28,2019,8,28,Wednesday,周三
2019-08-29,2019,8,29,Thursday,周四
2019-08-30,2019,8,30,Friday,周五
2019-09-02,2019,9,2,Monday,周一
2019-09-03,2019,9,3,Tuesday,周二
2019-09-04,2019,9,4,Wednesday,周三
2019-09-05,2019,9,5,Thursday,周四
2019-09-06,2019,9,6,Friday,周五
2019-09-09,2019,9,9,Monday,周一
2019-09-10,2019,9,10,Tuesday,周二
2019-09-11,2019,9,11,Wednesday,周三
2019-09-12,2019,9,12,Thursday,周四
2019-09-16,2019,9,16,Monday,周一
2019-09-17,2019,9,17,Tuesday,周二
2019-09-18,2019,9,18,Wednesday,周三
2019-09-19,2019,9,19,Thursday,周四
2019-09-20,2019,9,20,Friday,周五
2019-09-23,2019,9,23,Monday,周一
2019-09-24,2019,9,24,Tuesday,周二
2019-09-25,2019,9,25,Wednesday,周三
2019-09-26,2019,9,26,Thursday,周四
2019-09-27,2019,9,27,Friday,周五
2019-09-29,2019,9,29,Sunday,周日
2019-09-30,2019,9,30,Monday,周一
2019-10-08,2019,10,8,Tuesday,周二
2019-10-09,2019,10,9,Wednesday,周三
2019-10-10,2019,10,10,Thursday,周四
2019-10-11,2019,10,11,Friday,周五
2019-10-12,2019,10,12,Saturday,周六
2019-10-14,2019,10,14,Monday,周一
2019-10-15,2019,10,15,Tuesday,周二
2019-10-16,2019,10,16,Wednesday,周三
2019-10-17,2019,10,17,Thursday,周四
2019-10-18,2019,10,18,Friday,周五
2019-10-21,2019,10,21,Monday,周一
2019-10-22,2019,10,22,Tuesday,周二
2019-10-23,2019,10,23,Wednesday,周三
2019-10-24,2019,10,24,Thursday,周四
2019-10-25,2019,10,25,Friday,周五
2019-10-28,2019,10,28,Monday,周一
2019-10-29,2019,10,29,Tuesday,周二
2019-10-30,2019,10,30,Wednesday,周三
2019-10-31,2019,10,31,Thursday,周四
2019-11-01,2019,11,1,Friday,周五
2019-11-04,2019,11,4,Monday,周一
2019-11-05,2019,11,5,Tuesday,周二
2019-11-06,2019,11,6,Wednesday,周三
2019-11-07,2019,11,7,Thursday,周四
2019-11-08,2019,11,8,Friday,周五
2019-11-11,2019,11,11,Monday,周一
2019-11-12,2019,11,12,Tuesday,周二
2019-11-13,2019,11,13,Wednesday,周三
2019-11-14,2019,11,14,Thursday,周四
2019-11-15,2019,11,15,Friday,周五
2019-11-18,2019,11,18,Monday,周一
2019-11-19,2019,11,19,Tuesday,周二
2019-11-20,2019,11,20,Wednesday,周三
2019-11-21,2019,11,21,Thursday,周四
2019-11-22,2019,11,22,Friday,周五
2019-11-25,2019,11,25,Monday,周一
2019-11-26,2019,11,26,Tuesday,周二
2019-11-27,2019,11,27,Wednesday,周三
2019-11-28,2019,11,28,Thursday,周四
2019-11-29,2019,11,29,Friday,周五
2019-12-02,2019,12,2,Monday,周一
2019-12-03,2019,12,3,Tuesday,周二
2019-12-04,2019,12,4,Wednesday,周三
2019-12-05,2019,12,5,Thursday,周四
2019-12-06,2019,12,6,Friday,周五
2019-12-09,2019,12,9,Monday,周一
2019-12-10,2019,12,10,Tuesday,周二
2019-12-11,2019,12,11,Wednesday,周三
2019-12-12,2019,12,12,Thursday,周四
2019-12-13,2019,12,13,Friday,周五
2019-12-16,2019,12,16,Monday,周一
2019-12-17,2019,12,17,Tuesday,周二
2019-12-18,2019,12,18,Wednesday,周三
2019-12-19,2019,12,19,Thursday,周四
2019-12-20,2019,12,20,Friday,周五
2019-12-23,2019,12,23,Monday,周一
2019-12-24,2019,12,24,Tuesday,周二
2019-12-25,2019,12,25,Wednesday,周三
2019-12-26,2019,12,26,Thursday,周四
2019-12-27,2019,12,27,Friday,周五
2019-12-30,2019,12,30,Monday,周一
2019-12-31,2019,12,31,Tuesday,周二
2020-01-02,2020,1,2,Thursday,周四
2020-01-03,2020,1,3,Friday,周五
2020-01-06,2020,1,6,Monday,周一
2020-01-07,2020,1,7,Tuesday,周二
2020-01-08,2020,1,8,Wednesday,周三
2020-01-09,2020,1,9,Thursday,周四
2020-01-10,2020,1,10,Friday,周五
2020-01-13,2020,1,13,Monday,周一
2020-01-14,2020,1,14,Tuesday,周二
2020-01-15,2020,1,15,Wednesday,周三
2020-01-16,2020,1,16,Thursday,周四
2020-01-17,2020,1,17,Friday,周五
2020-01-19,2020,1,19,Sunday,周日
2020-01-20,2020,1,20,Monday,周一
2020-01-21,2020,1,21,Tuesday,周二
2020-01-22,2020,1,22,Wednesday,周三
2020-01-23,2020,1,23,Thursday,周四
2020-02-03,2020,2,3,Monday,周一
2020-02-04,2020,2,4,Tuesday,周二
2020-02-05,2020,2,5,Wednesday,周三
2020-02-06,2020,2,6,Thursday,周四
2020-02-07,2020,2,7,Friday,周五
2020-02-10,2020,2,10,Monday,周一
2020-02-11,2020,2,11,Tuesday,周二
2020-02-12,2020,2,12,Wednesday,周三
2020-02-13,2020,2,13,Thursday,周四
2020-02-14,2020,2,14,Friday,周五
2020-02-17,2020,2,17,Monday,周一
2020-02-18,2020,2,18,Tuesday,周二
2020-02-19,2020,2,19,Wednesday,周三
2020-02-20,2020,2,20,Thursday,周四
2020-02-21,2020,2,21,Friday,周五
2020-02-24,2020,2,24,Monday,周一
2020-02-25,2020,2,25,Tuesday,周二
2020-02-26,2020,2,26,Wednesday,周三
2020-02-27,2020,2,27,Thursday,周四
2020-02-28,2020,2,28,Friday,周五
2020-03-02,2020,3,2,Monday,周一
2020-03-03,2020,3,3,Tuesday,周二
2020-03-04,2020,3,4,Wednesday,周三
2020-03-05,2020,3,5,Thursday,周四
2020-03-06,2020,3,6,Friday,周五
2020-03-09,2020,3,9,Monday,周一
2020-03-10,2020,3,10,Tuesday,周二
2020-03-11,2020,3,11,Wednesday,周三
2020-03-12,2020,3,12,Thursday,周四
2020-03-13,2020,3,13,Friday,周五
2020-03-16,2020,3,16,Monday,周一
2020-03-17,2020,3,17,Tuesday,周二
2020-03-18,2020,3,18,Wednesday,周三
2020-03-19,2020,3,19,Thursday,周四
2020-03-20,2020,3,20,Friday,周五
2020-03-23,2020,3,23,Monday,周一
2020-03-24,2020,3,24,Tuesday,周二
2020-03-25,2020,3,25,Wednesday,周三
2020-03-26,2020,3,26,Thursday,周四
2020-03-27,2020,3,27,Friday,周五
2020-03-30,2020,3,30,Monday,周一
2020-03-31,2020,3,31,Tuesday,周二
2020-04-01,2020,4,1,Wednesday,周三
2020-04-02,2020,4,2,Thursday,周四
2020-04-03,2020,4,3,Friday,周五
2020-04-07,2020,4,7,Tuesday,周二
2020-04-08,2020,4,8,Wednesday,周三
2020-04-09,2020,4,9,Thursday,周四
2020-04-10,2020,4,10,Friday,周五
2020-04-13,2020,4,13,Monday,周一
2020-04-14,2020,4,14,Tuesday,周二
2020-04-15,2020,4,15,Wednesday,周三
2020-04-16,2020,4,16,Thursday,周四
2020-04-17,2020,4,17,Friday,周五
2020-04-20,2020,4,20,Monday,周一
2020-04-21,2020,4,21,Tuesday,周二
2020-04-22,2020,4,22,Wednesday,周三
2020-04-23,2020,4,23,Thursday,周四
2020-04-24,2020,4,24,Friday,周五
2020-04-26,2020,4,26,Sunday,周日
2020-04-27,2020,4,27,Monday,周一
2020-04-28,2020,4,28,Tuesday,周二
2020-04-29,2020,4,29,Wednesday,周三
2020-04-30,2020,4,30,Thursday,周四
2020-05-06,2020,5,6,Wednesday,周三
2020-05-07,2020,5,7,Thursday,周四
2020-05-08,2020,5,8,Friday,周五
2020-05-09,2020,5,9,Saturday,周六
2020-05-11,2020,5,11,Monday,周一
2020-05-12,2020,5,12,Tuesday,周二
2020-05-13,2020,5,13,Wednesday,周三
2020-05-14,2020,5,14,Thursday,周四
2020-05-15,2020,5,15,Friday,周五
2020-05-18,2020,5,18,Monday,周一
2020-05-19,2020,5,19,Tuesday,周二
2020-05-20,2020,5,20,Wednesday,周三
2020-05-21,2020,5,21,Thursday,周四
2020-05-22,2020,5,22,Friday,周五
2020-05-25,2020,5,25,Monday,周一
2020-05-26,2020,5,26,Tuesday,周二
2020-05-27,2020,5,27,Wednesday,周三
2020-05-28,2020,5,28,Thursday,周四
2020-05-29,2020,5,29,Friday,周五
2020-06-01,2020,6,1,Monday,周一
2020-06-02,2020,6,2,Tuesday,周二
2020-06-03,2020,6,3,Wednesday,周三
2020-06-04,2020,6,4,Thursday,周四
2020-06-05,2020,6,5,Friday,周五
2020-06-08,2020,6,8,Monday,周一
2020-06-09,2020,6,9,Tuesday,周二
2020-06-10,2020,6,10,Wednesday,周三
2020-06-11,2020,6,11,Thursday,周四
2020-06-12,2020,6,12,Friday,周五
2020-06-15,2020,6,15,Monday,周一
2020-06-16,2020,6,16,Tuesday,周二
2020-06-17,2020,6,17,Wednesday,周三
2020-06-18,2020,6,18,Thursday,周四
2020-06-19,2020,6,19,Friday,周五
2020-06-22,2020,6,22,Monday,周一
2020-06-23,2020,6,23,Tuesday,周二
2020-06-24,2020,6,24,Wednesday,周三
2020-06-28,2020,6,28,Sunday,周日
2020-06-29,2020,6,29,Monday,周一
2020-06-30,2020,6,30,Tuesday,周二
2020-07-01,2020,7,1,Wednesday,周三
2020-07-02,2020,7,2,Thursday,周四
2020-07-03,2020,7,3,Friday,周五
2020-07-06,2020,7,6,Monday,周一
2020-07-07,2020,7,7,Tuesday,周二
2020-07-08,2020,7,8,Wednesday,周三
2020-07-09,2020,7,9,Thursday,周四
2020-07-10,2020,7,10,Friday,周五
2020-07-13,2020,7,13,Monday,周一
2020-07-14,2020,7,14,Tuesday,周二
2020-07-15,2020,7,15,Wednesday,周三
2020-07-16,2020,7,16,Thursday,周四
2020-07-17,2020,7,17,Friday,周五
2020-07-20,2020,7,20,Monday,周一
2020-07-21,2020,7,21,Tuesday,周二
2020-07-22,2020,7,22,Wednesday,周三
2020-07-23,2020,7,23,Thursday,周四
2020-07-24,2020,7,24,Friday,周五
2020-07-27,2020,7,27,Monday,周一
2020-07-28,2020,7,28,Tuesday,周二
2020-07-29,2020,7,29,Wednesday,周三
2020-07-30,2020,7,30,Thursday,周四
2020-07-31,2020,7,31,Friday,周五
2020-08-03,2020,8,3,Monday,周一
2020-08-04,2020,8,4,Tuesday,周二
2020-08-05,2020,8,5,Wednesday,周三
2020-08-06,2020,8,6,Thursday,周四
2020-08-07,2020,8,7,Friday,周五
2020-08-10,2020,8,10,Monday,周一
2020-08-11,2020,8,11,Tuesday,周二
2020-08-12,2020,8,12,Wednesday,周三
2020-08-13,2020,8,13,Thursday,周四
2020-08-14,2020,8,14,Friday,周五
2020-08-17,2020,8,17,Monday,周一
2020-08-18,2020,8,18,Tuesday,周二
2020-08-19,2020,8,19,Wednesday,周三
2020-08-20,2020,8,20,Thursday,周四
2020-08-21,2020,8,21,Friday,周五
2020-08-24,2020,8,24,Monday,周一
2020-08-25,2020,8,25,Tuesday,周二
2020-08-26,2020,8,26,Wednesday,周三
2020-08-27,2020,8,27,Thursday,周四
2020-08-28,2020,8,28,Friday,周五
2020-08-31,2020,8,31,Monday,周一
2020-09-01,2020,9,1,Tuesday,周二
2020-09-02,2020,9,2,Wednesday,周三
2020-09-03,2020,9,3,Thursday,周四
2020-09-04,2020,9,4,Friday,周五
2020-09-07,2020,9,7,Monday,周一
2020-09-08,2020,9,8,Tuesday,周二
2020-09-09,2020,9,9,Wednesday,周三
2020-09-10,2020,9,10,Thursday,周四
2020-09-11,2020,9,11,Friday,周五
2020-09-14,2020,9,14,Monday,周一
2020-09-15,2020,9,15,Tuesday,周二
2020-09-16,2020,9,16,Wednesday,周三
2020-09-17,2020,9,17,Thursday,周四
2020-09-18,2020,9,18,Friday,周五
2020-09-21,2020,9,21,Monday,周一
2020-09-22,2020,9,22,Tuesday,周二
2020-09-23,2020,9,23,Wednesday,周三
2020-09-24,2020,9,24,Thursday,周四
2020-09-25,2020,9,25,Friday,周五
2020-09-27,2020,9,27,Sunday,周日
2020-09-28,2020,9,28,Monday,周一
2020-09-29,2020,9,29,Tuesday,周二
2020-09-30,2020,9,30,Wednesday,周三
2020-10-09,2020,10,9,Friday,周五
2020-10-10,2020,10,10,Saturday,周六
2020-10-12,2020,10,12,Monday,周一
2020-10-13,2020,10,13,Tuesday,周二
2020-10-14,2020,10,14,Wednesday,周三
2020-10-15,2020,10,15,Thursday,周四
2020-10-16,2020,10,16,Friday,周五
2020-10-19,2020,10,19,Monday,周一
2020-10-20,2020,10,20,Tuesday,周二
2020-10-21,2020,10,21,Wednesday,周三
2020-10-22,2020,10,22,Thursday,周四
2020-10-23,2020,10,23,Friday,周五
2020-10-26,2020,10,26,Monday,周一
2020-10-27,2020,10,27,Tuesday,周二
2020-10-28,2020,10,28,Wednesday,周三
2020-10-29,2020,10,29,Thursday,周四
2020-10-30,2020,10,30,Friday,周五
2020-11-02,2020,11,2,Monday,周一
2020-11-03,2020,11,3,Tuesday,周二
2020-11-04,2020,11,4,Wednesday,周三
2020-11-05,2020,11,5,Thursday,周四
2020-11-06,2020,11,6,Friday,周五
2020-11-09,2020,11,9,Monday,周一
2020-11-10,2020,11,10,Tuesday,周二
2020-11-11,2020,11,11,Wednesday,周三
2020-11-12,2020,11,12,Thursday,周四
2020-11-13,2020,11,13,Friday,周五
2020-11-16,2020,11,16,Monday,周一
2020-11-17,2020,11,17,Tuesday,周二
2020-11-18,2020,11,18,Wednesday,周三
2020-11-19,2020,11,19,Thursday,周四
2020-11-20,2020,11,20,Friday,周五
2020-11-23,2020,11,23,Monday,周一
2020-11-24,2020,11,24,Tuesday,周二
2020-11-25,2020,11,25,Wednesday,周三
2020-11-26,2020,11,26,Thursday,周四
2020-11-27,2020,11,27,Friday,周五
2020-11-30,2020,11,30,Monday,周一
2020-12-01,2020,12,1,Tuesday,周二
2020-12-02,2020,12,2,Wednesday,周三
2020-12-03,2020,12,3,Thursday,周四
2020-12-04,2020,12,4,Friday,周五
2020-12-07,2020,12,7,Monday,周一
2020-12-08,2020,12,8,Tuesday,周二
2020-12-09,2020,12,9,Wednesday,周三
2020-12-10,2020,12,10,Thursday,周四
2020-12-11,2020,12,11,Friday,周五
2020-12-14,2020,12,14,Monday,周一
2020-12-15,2020,12,15,Tuesday,周二
2020-12-16,2020,12,16,Wednesday,周三
2020-12-17,2020,12,17,Thursday,周四
2020-12-18,2020,12,18,Friday,周五
2020-12-21,2020,12,21,Monday,周一
2020-12-22,2020,12,22,Tuesday,周二
2020-12-23,2020,12,23,Wednesday,周三
2020-12-24,2020,12,24,Thursday,周四
2020-12-25,2020,12,25,Friday,周五
2020-12-28,2020,12,28,Monday,周一
2020-12-29,2020,12,29,Tuesday,周二
2020-12-30,2020,12,30,Wednesday,周三
2020-12-31,2020,12,31,Thursday,周四
2021-01-04,2021,1,4,Monday,周一
2021-01-05,2021,1,5,Tuesday,周二
2021-01-06,2021,1,6,Wednesday,周三
2021-01-07,2021,1,7,Thursday,周四
2021-01-08,2021,1,8,Friday,周五
2021-01-11,2021,1,11,Monday,周一
2021-01-12,2021,1,12,Tuesday,周二
2021-01-13,2021,1,13,Wednesday,周三
2021-01-14,2021,1,14,Thursday,周四
2021-01-15,2021,1,15,Friday,周五
2021-01-18,2021,1,18,Monday,周一
2021-01-19,2021,1,19,Tuesday,周二
2021-01-20,2021,1,20,Wednesday,周三
2021-01-21,2021,1,21,Thursday,周四
2021-01-22,2021,1,22,Friday,周五
2021-01-25,2021,1,25,Monday,周一
2021-01-26,2021,1,26,Tuesday,周二
2021-01-27,2021,1,27,Wednesday,周三
2021-01-28,2021,1,28,Thursday,周四
2021-01-29,2021,1,29,Friday,周五
2021-02-01,2021,2,1,Monday,周一
2021-02-02,2021,2,2,Tuesday,周二
2021-02-03,2021,2,3,Wednesday,周三
2021-02-04,2021,2,4,Thursday,周四
2021-02-05,2021,2,5,Friday,周五
2021-02-07,2021,2,7,Sunday,周日
2021-02-08,2021,2,8,Monday,周一
2021-02-09,2021,2,9,Tuesday,周二
2021-02-10,2021,2,10,Wednesday,周三
2021-02-18,2021,2,18,Thursday,周四
2021-02-19,2021,2,19,Friday,周五
2021-02-20,2021,2,20,Saturday,周六
2021-02-22,2021,2,22,Monday,周一
2021-02-23,2021,2,23,Tuesday,周二
2021-02-24,2021,2,24,Wednesday,周三
2021-02-25,2021,2,25,Thursday,周四
2021-02-26,2021,2,26,Friday,周五
2021-03-01,2021,3,1,Monday,周一
2021-03-02,2021,3,2,Tuesday,周二
2021-03-03,2021,3,3,Wednesday,周三
2021-03-04,2021,3,4,Thursday,周四
2021-03-05,2021,3,5,Friday,周五
2021-03-08,2021,3,8,Monday,周一
2021-03-09,2021,3,9,Tuesday,周二
2021-03-10,2021,3,10,Wednesday,周三
2021-03-11,2021,3,11,Thursday,周四
2021-03-12,2021,3,12,Friday,周五
2021-03-15,2021,3,15,Monday,周一
2021-03-16,2021,3,16,Tuesday,周二
2021-03-17,2021,3,17,Wednesday,周三
2021-03-18,2021,3,18,Thursday,周四
2021-03-19,2021,3,19,Friday,周五
2021-03-22,2021,3,22,Monday,周一
2021-03-23,2021,3,23,Tuesday,周二
2021-03-24,2021,3,24,Wednesday,周三
2021-03-25,2021,3,25,Thursday,周四
2021-03-26,2021,3,26,Friday,周五
2021-03-29,2021,3,29,Monday,周一
2021-03-30,2021,3,30,Tuesday,周二
